url,markdown_file,combined,manifest_state,coverage,output_path
http://www.annavinpadaippugal.info/katturaigal/lee_ra.htm,katturaigal/lee_ra.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/lee_ra.md
http://www.annavinpadaippugal.info/katturaigal/leftinand_general.htm,katturaigal/leftinand_general.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/leftinand_general.md
http://www.annavinpadaippugal.info/katturaigal/londanile.htm,katturaigal/londanile.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/londanile.md
http://www.annavinpadaippugal.info/katturaigal/londonil_lenin.htm,katturaigal/londonil_lenin.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/londonil_lenin.md
http://www.annavinpadaippugal.info/katturaigal/lord_lux_1.htm,katturaigal/lord_lux.md,yes,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/lord_lux.md
http://www.annavinpadaippugal.info/katturaigal/lord_lux_2.htm,katturaigal/lord_lux.md,yes,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/lord_lux.md
http://www.annavinpadaippugal.info/katturaigal/maahana_manavar.html,katturaigal/maahana_manavar.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/maahana_manavar.md
http://www.annavinpadaippugal.info/katturaigal/maaji_kadavul.htm,katturaigal/maaji_kadavul.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/maaji_kadavul.md
http://www.annavinpadaippugal.info/katturaigal/maanadu_mudinthathu.htm,katturaigal/maanadu_mudinthathu.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/maanadu_mudinthathu.md
http://www.annavinpadaippugal.info/katturaigal/maanamum_manaiyum.htm,katturaigal/maanamum_manaiyum.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/maanamum_manaiyum.md
http://www.annavinpadaippugal.info/katturaigal/maanavar_maanattil.htm,katturaigal/maanavar_maanattil.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/maanavar_maanattil.md
http://www.annavinpadaippugal.info/katturaigal/maanavar_theerpu.htm,katturaigal/maanavar_theerpu.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/maanavar_theerpu.md
http://www.annavinpadaippugal.info/katturaigal/macharya_minnal.htm,katturaigal/macharya_minnal.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/macharya_minnal.md
http://www.annavinpadaippugal.info/katturaigal/madal_latchumanapuri.htm,katturaigal/madal_latchumanapuri.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/madal_latchumanapuri.md
http://www.annavinpadaippugal.info/katturaigal/madame_warns.htm,katturaigal/madame_warns.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/madame_warns.md
http://www.annavinpadaippugal.info/katturaigal/madha_ekathiathin_meethu.htm,katturaigal/madha_ekathiathin_meethu.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/madha_ekathiathin_meethu.md
http://www.annavinpadaippugal.info/katturaigal/madhakalvi.htm,katturaigal/madhakalvi.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/madhakalvi.md
http://www.annavinpadaippugal.info/katturaigal/magathana_paadam.htm,katturaigal/magathana_paadam.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/magathana_paadam.md
http://www.annavinpadaippugal.info/katturaigal/magizhchi_malarattum.htm,katturaigal/magizhchi_malarattum.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/magizhchi_malarattum.md
http://www.annavinpadaippugal.info/katturaigal/magizhchi_marukanam.htm,katturaigal/magizhchi_marukanam.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/magizhchi_marukanam.md
http://www.annavinpadaippugal.info/katturaigal/magizhchi_nandri.htm,katturaigal/magizhchi_nandri.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/magizhchi_nandri.md
http://www.annavinpadaippugal.info/katturaigal/magizhchi_nandri_2.htm,katturaigal/magizhchi_nandri.md,yes,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/magizhchi_nandri.md
http://www.annavinpadaippugal.info/katturaigal/magizhgirom030252.htm,katturaigal/magizhgirom030252.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/magizhgirom030252.md
http://www.annavinpadaippugal.info/katturaigal/magizhgirom200355.htm,katturaigal/magizhgirom200355.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/magizhgirom200355.md
http://www.annavinpadaippugal.info/katturaigal/magizhvin_maraivu.htm,katturaigal/magizhvin_maraivu.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/magizhvin_maraivu.md
http://www.annavinpadaippugal.info/katturaigal/majeed_kudumba.htm,katturaigal/majeed_kudumba.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/majeed_kudumba.md
http://www.annavinpadaippugal.info/katturaigal/maji_kadavulgal1.htm,katturaigal/maji_kadavulgal1.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/maji_kadavulgal1.md
http://www.annavinpadaippugal.info/katturaigal/maji_kadavulgal10.htm,katturaigal/maji_kadavulgal10.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/maji_kadavulgal10.md
http://www.annavinpadaippugal.info/katturaigal/maji_kadavulgal11.htm,katturaigal/maji_kadavulgal11.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/maji_kadavulgal11.md
http://www.annavinpadaippugal.info/katturaigal/maji_kadavulgal12.htm,katturaigal/maji_kadavulgal12.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/maji_kadavulgal12.md
http://www.annavinpadaippugal.info/katturaigal/maji_kadavulgal13.htm,katturaigal/maji_kadavulgal13.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/maji_kadavulgal13.md
http://www.annavinpadaippugal.info/katturaigal/maji_kadavulgal14.htm,katturaigal/maji_kadavulgal14.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/maji_kadavulgal14.md
http://www.annavinpadaippugal.info/katturaigal/maji_kadavulgal2.htm,katturaigal/maji_kadavulgal2.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/maji_kadavulgal2.md
http://www.annavinpadaippugal.info/katturaigal/maji_kadavulgal3.htm,katturaigal/maji_kadavulgal3.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/maji_kadavulgal3.md
http://www.annavinpadaippugal.info/katturaigal/maji_kadavulgal4.htm,katturaigal/maji_kadavulgal4.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/maji_kadavulgal4.md
http://www.annavinpadaippugal.info/katturaigal/maji_kadavulgal5.htm,katturaigal/maji_kadavulgal5.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/maji_kadavulgal5.md
http://www.annavinpadaippugal.info/katturaigal/maji_kadavulgal6.htm,katturaigal/maji_kadavulgal6.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/maji_kadavulgal6.md
http://www.annavinpadaippugal.info/katturaigal/maji_kadavulgal7.htm,katturaigal/maji_kadavulgal7.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/maji_kadavulgal7.md
http://www.annavinpadaippugal.info/katturaigal/maji_kadavulgal8.htm,katturaigal/maji_kadavulgal8.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/maji_kadavulgal8.md
http://www.annavinpadaippugal.info/katturaigal/maji_kadavulgal9.htm,katturaigal/maji_kadavulgal9.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/maji_kadavulgal9.md
http://www.annavinpadaippugal.info/katturaigal/making_our_masters_merry.htm,katturaigal/making_our_masters_merry.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/making_our_masters_merry.md
http://www.annavinpadaippugal.info/katturaigal/makkal_theerpu_magathanapaadam.htm,katturaigal/makkal_theerpu_magathanapaadam.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/makkal_theerpu_magathanapaadam.md
http://www.annavinpadaippugal.info/katturaigal/makkatpanbu.htm,katturaigal/makkatpanbu.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/makkatpanbu.md
http://www.annavinpadaippugal.info/katturaigal/malai_naattil.htm,katturaigal/malai_naattil.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/malai_naattil.md
http://www.annavinpadaippugal.info/katturaigal/malai_vizhungi_mahadevan.htm,katturaigal/malai_vizhungi_mahadevan.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/malai_vizhungi_mahadevan.md
http://www.annavinpadaippugal.info/katturaigal/manankettathu.htm,katturaigal/manankettathu.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/manankettathu.md
http://www.annavinpadaippugal.info/katturaigal/manavar_thanthai.htm,katturaigal/manavar_thanthai.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/manavar_thanthai.md
http://www.annavinpadaippugal.info/katturaigal/mandapa_maanadu.htm,katturaigal/mandapa_maanadu.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/mandapa_maanadu.md
http://www.annavinpadaippugal.info/katturaigal/mandha_nilai.htm,katturaigal/mandha_nilai.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/mandha_nilai.md
http://www.annavinpadaippugal.info/katturaigal/mangammal.htm,katturaigal/mangammal.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/mangammal.md
http://www.annavinpadaippugal.info/katturaigal/mani_marainthar.htm,katturaigal/mani_marainthar.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/mani_marainthar.md
http://www.annavinpadaippugal.info/katturaigal/mannikkamudiyatha.htm,katturaigal/mannikkamudiyatha.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/mannikkamudiyatha.md
http://www.annavinpadaippugal.info/katturaigal/manorajyam.htm,katturaigal/manorajyam.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/manorajyam.md
http://www.annavinpadaippugal.info/katturaigal/manu_sirikiran.htm,katturaigal/manu_sirikiran.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/manu_sirikiran.md
http://www.annavinpadaippugal.info/katturaigal/manuvin_aatchiya.htm,katturaigal/manuvin_aatchiya.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/manuvin_aatchiya.md
http://www.annavinpadaippugal.info/katturaigal/mapusiponvizha.htm,katturaigal/mapusiponvizha.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/mapusiponvizha.md
http://www.annavinpadaippugal.info/katturaigal/maraintha_majeedh.htm,katturaigal/maraintha_majeedh.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/maraintha_majeedh.md
http://www.annavinpadaippugal.info/katturaigal/maraintha_marath.htm,katturaigal/maraintha_marath.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/maraintha_marath.md
http://www.annavinpadaippugal.info/katturaigal/marainthar.htm,katturaigal/marainthar.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/marainthar.md
http://www.annavinpadaippugal.info/katturaigal/marainthar_mannar.htm,katturaigal/marainthar_mannar.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/marainthar_mannar.md
http://www.annavinpadaippugal.info/katturaigal/marainthayo.htm,katturaigal/marainthayo.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/marainthayo.md
http://www.annavinpadaippugal.info/katturaigal/maraivu.htm,katturaigal/maraivu.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/maraivu.md
http://www.annavinpadaippugal.info/katturaigal/marakka_mudiyatha.htm,katturaigal/marakka_mudiyatha.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/marakka_mudiyatha.md
http://www.annavinpadaippugal.info/katturaigal/marana_sasanam.htm,katturaigal/marana_sasanam.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/marana_sasanam.md
http://www.annavinpadaippugal.info/katturaigal/marappom_manni.htm,katturaigal/marappom_manni.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/marappom_manni.md
http://www.annavinpadaippugal.info/katturaigal/marumalarchi_vaibavam.htm,katturaigal/marumalarchi_vaibavam.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/marumalarchi_vaibavam.md
http://www.annavinpadaippugal.info/katturaigal/masco_manam.htm,katturaigal/masco_manam.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/masco_manam.md
http://www.annavinpadaippugal.info/katturaigal/masco_maranthalum.htm,katturaigal/masco_maranthalum.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/masco_maranthalum.md
http://www.annavinpadaippugal.info/katturaigal/masco_radio.htm,katturaigal/masco_radio.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/masco_radio.md
http://www.annavinpadaippugal.info/katturaigal/masters_fretting_and_fuming.htm,katturaigal/masters_fretting_and_fuming.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/masters_fretting_and_fuming.md
http://www.annavinpadaippugal.info/katturaigal/mathuvilakku_naadag.htm,katturaigal/mathuvilakku_naadag.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/mathuvilakku_naadag.md
http://www.annavinpadaippugal.info/katturaigal/mathuvilakku_satta.htm,katturaigal/mathuvilakku_satta.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/mathuvilakku_satta.md
http://www.annavinpadaippugal.info/katturaigal/mathyaprathesam.htm,katturaigal/mathyaprathesam.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/mathyaprathesam.md
http://www.annavinpadaippugal.info/katturaigal/matror_barani.htm,katturaigal/matror_barani.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/matror_barani.md
http://www.annavinpadaippugal.info/katturaigal/mattaragam.htm,katturaigal/mattaragam.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/mattaragam.md
http://www.annavinpadaippugal.info/katturaigal/mattroar_maraivu.htm,katturaigal/mattroar_maraivu.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/mattroar_maraivu.md
http://www.annavinpadaippugal.info/katturaigal/mayana_kaandam.htm,katturaigal/mayana_kaandam.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/mayana_kaandam.md
http://www.annavinpadaippugal.info/katturaigal/maythina_muzhakkam.htm,katturaigal/maythina_muzhakkam.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/maythina_muzhakkam.md
http://www.annavinpadaippugal.info/katturaigal/mazhai.htm,katturaigal/mazhai.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/mazhai.md
http://www.annavinpadaippugal.info/katturaigal/mazhu_aenthiya.htm,katturaigal/mazhu_aenthiya.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/mazhu_aenthiya.md
http://www.annavinpadaippugal.info/katturaigal/meenambur.htm,katturaigal/meenambur.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/meenambur.md
http://www.annavinpadaippugal.info/katturaigal/meendum_kama.htm,katturaigal/meendum_kama.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/meendum_kama.md
http://www.annavinpadaippugal.info/katturaigal/meendum_thoalvi.htm,katturaigal/meendum_thoalvi.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/meendum_thoalvi.md
http://www.annavinpadaippugal.info/katturaigal/mimang.htm,katturaigal/mimang.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/mimang.md
http://www.annavinpadaippugal.info/katturaigal/miraculous_rise_miserable_fall.htm,katturaigal/miraculous_rise_miserable_fall.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/miraculous_rise_miserable_fall.md
http://www.annavinpadaippugal.info/katturaigal/mischievous_propaganda.htm,katturaigal/mischievous_propaganda.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/mischievous_propaganda.md
http://www.annavinpadaippugal.info/katturaigal/mohana_muhari.htm,katturaigal/mohana_muhari.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/mohana_muhari.md
http://www.annavinpadaippugal.info/katturaigal/moksesae.htm,katturaigal/moksesae.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/moksesae.md
http://www.annavinpadaippugal.info/katturaigal/mondhayum_glassum.htm,katturaigal/mondhayum_glassum.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/mondhayum_glassum.md
http://www.annavinpadaippugal.info/katturaigal/moodanambikai.htm,katturaigal/moodanambikai.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/moodanambikai.md
http://www.annavinpadaippugal.info/katturaigal/moodatheer.htm,katturaigal/moodatheer.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/moodatheer.md
http://www.annavinpadaippugal.info/katturaigal/moodupani.htm,katturaigal/moodupani.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/moodupani.md
http://www.annavinpadaippugal.info/katturaigal/moodupani_vilaga.htm,katturaigal/moodupani_vilaga.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/moodupani_vilaga.md
http://www.annavinpadaippugal.info/katturaigal/mooligai_malaimeedhu.htm,katturaigal/mooligai_malaimeedhu.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/mooligai_malaimeedhu.md
http://www.annavinpadaippugal.info/katturaigal/mooliyanar.htm,katturaigal/mooliyanar.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/mooliyanar.md
http://www.annavinpadaippugal.info/katturaigal/moondrarai_kodi.htm,katturaigal/moondrarai_kodi.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/moondrarai_kodi.md
http://www.annavinpadaippugal.info/katturaigal/moondravathu_aandu.htm,katturaigal/moondravathu_aandu.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/moondravathu_aandu.md
http://www.annavinpadaippugal.info/katturaigal/moondravathu_murai.htm,katturaigal/moondravathu_murai.md,no,success,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/katturaigal/moondravathu_murai.md
